uniprot_id,peptide_missing_rate,nflank_missing_rate,cflank_missing_rate,n_peptides
O15514,0.0,0.0,0.0,2
O15516,0.0,0.0,0.0,5
O15519,0.0,0.14285714285714285,0.0,7
O15523,0.0,0.0,0.0,2
O15527,0.0,0.0,0.0,2
O15530,0.0,0.0,0.0,4
O15533,0.0,0.0,0.0,6
O15534,0.0,0.0,0.0,8
O15539,0.0,0.0,0.0,3
O15547,0.0,0.0,0.0,2
O15550,0.0,0.0,0.0,8
O15552,0.0,0.0,0.0,4
O15553,0.0,0.0,0.0,3
O15554,0.0,0.0,0.0,7
O43143,0.0,0.0,0.0,10
O43147,0.0,0.0,0.0,10
O43148,0.0,0.0,0.0,2
O43149,1.0,1.0,1.0,19
O43150,0.0,0.0,0.0,4
O43151,0.0,0.0,0.0,7
O43156,0.0,0.0,0.0,17
O43157,0.0,0.0,0.0,10
O43159,0.0,0.0,0.0,3
O43164,0.0,0.0,0.0,7
O43166,0.0,0.0,0.0,7
O43169,0.0,0.0,0.0,2
O43172,0.0,0.0,0.0,1
O43175,0.0,0.0,0.0,6
O43181,0.0,0.0,0.0,1
O43187,0.0,0.0,0.0,6
O43194,0.0,0.0,0.0,2
O43196,0.0,0.0,0.0,7
O43236,1.0,1.0,1.0,4
O43237,0.0,0.0,0.0,9
O43242,0.0,0.0,0.0,13
O43251,0.0,0.0,0.0,3
O43252,0.0,0.0,0.0,7
O43255,0.0,0.0,0.0,2
O43264,0.0,0.0,0.0,13
O43286,0.0,0.0,0.0,2
O43290,0.0,0.0,0.0,3
O43292,0.0,0.0,0.0,9
O43293,0.0,0.0,0.0,3
O43295,0.0,0.0,0.0,14
O43296,0.0,0.0,0.0,1
O43299,0.0,0.0,0.0,13
O43301,0.0,0.0,0.0,3
O43303,0.0,0.0,0.0,10
O43306,0.0,0.0,0.0,9
O43307,0.0,0.0,0.0,4
O43310,0.0,0.0,0.0,5
O43312,0.0,0.0,0.0,2
O43313,0.0,0.0,0.0,2
O43314,0.0,0.0,0.0,7
O43324,0.0,0.0,0.0,3
O43325,0.0,0.0,0.0,1
O43353,0.0,0.0,0.0,7
O43361,0.0,0.0,0.0,1
O43374,0.0,0.0,0.0,7
O43379,0.0,0.0,0.0,7
O43390,0.0,0.0,0.0,4
O43395,0.0,0.0,0.0,9
O43396,0.0,0.0,0.0,1
O43399,0.0,0.0,0.0,2
O43402,0.0,0.0,0.0,2
O43405,0.0,0.0,0.0,5
O43414,0.0,0.0,0.0,7
O43422,0.0,0.0,0.0,8
O43424,0.0,0.0,0.0,9
O43426,0.0,0.0,0.0,7
O43427,0.0,0.0,0.0,8
O43432,0.0,0.0,0.0,14
O43439,0.0,0.0,0.0,3
O43451,1.0,1.0,1.0,14
O43462,0.0,0.0,0.0,8
O43463,0.0,0.0,0.0,2
O43464,0.0,0.0,0.0,2
O43482,0.0,0.0,0.0,3
O43491,0.0,0.0,0.0,3
O43502,0.0,0.0,0.0,3
O43504,0.0,0.0,0.0,2
O43511,0.0,0.0,0.0,11
O43513,0.0,0.0,0.0,1
O43521,0.0,0.0,0.0,1
O43529,0.0,0.0,0.0,1
O43541,0.0,0.0,0.0,1
O43542,0.0,0.0,0.0,1
O43548,0.0,0.0,0.0,7
O43556,0.0,0.0,0.0,1
O43557,0.0,0.0,0.0,4
O43566,0.0,0.0,0.0,6
O43567,0.0,0.3333333333333333,0.0,3
O43570,0.0,0.0,0.0,2
O43572,0.0,0.0,0.0,3
O43592,0.0,0.0,0.0,14
O43593,0.0,0.0,0.0,4
O43598,0.0,0.0,0.0,2
O43615,0.0,0.0,0.0,5
O43617,0.0,0.0,0.0,4
O43633,0.0,0.0,0.0,2
O43657,0.0,0.0,0.0,3
O43660,0.0,0.0,0.0,3
O43663,0.0,0.0,0.0,2
O43665,0.0,0.0,0.0,3
O43674,0.0,0.0,0.0,2
O43676,0.0,0.0,0.0,1
O43677,0.0,0.0,0.0,1
O43678,0.0,0.0,0.0,1
O43681,0.0,0.0,0.0,5
O43683,0.0,0.0,0.0,14
O43684,0.0,0.0,0.0,3
O43707,0.0,0.0,0.0,6
O43709,0.0,0.0,0.0,2
O43716,0.0,0.0,0.0,1
O43719,0.0,0.0,0.0,2
O43731,0.0,0.0,0.0,5
O43736,0.0,0.0,0.0,4
O43741,0.0,0.0,0.0,3
O43747,0.0,0.0,0.0,11
O43752,0.0,0.0,0.0,3
O43760,0.0,0.0,0.0,2
O43765,0.0,0.0,0.0,3
O43768,0.0,0.0,0.0,2
O43772,0.0,0.0,0.3333333333333333,3
O43776,0.0,0.0,0.0,3
O43781,0.0,0.0,0.0,1
O43790,0.0,0.0,0.0,4
O43791,0.0,0.0,0.0,4
O43795,0.0,0.0,0.0,18
O43805,0.0,0.0,0.0,4
O43808,0.0,0.0,0.0,7
O43809,0.0,0.0,0.0,2
O43813,0.0,0.0,0.0,5
O43818,0.0,0.0,0.0,3
O43819,0.0,0.0,0.0,2
O43820,0.0,0.0,0.0,3
O43823,0.0,0.0,0.0,3
O43824,0.0,0.0,0.0,5
O43826,0.0,0.0,0.0,2
O43847,0.0,0.0,0.0,12
O43852,0.0,0.0,0.0,1
O43861,0.0,0.0,0.0,10
O43865,0.0,0.0,0.0,8
O43868,0.0,0.0,0.0,1
O43889,0.0,0.0,0.0,2
O43896,0.0,0.0,0.0,5
O43909,0.0,0.0,0.0,5
O43913,0.0,0.0,0.0,5
O43916,0.0,0.0,0.0,2
O43929,0.0,0.0,0.0,4
O43930,0.0,0.0,0.0,3
O43933,0.0,0.0,0.0,6
O43934,0.0,0.0,0.0,5
O60216,0.0,0.0,0.0,6
O60229,1.0,1.0,1.0,31
O60231,0.0,0.0,0.0,6
O60232,0.0,0.0,0.0,2
O60234,0.0,0.0,0.0,3
O60237,0.0,0.0,0.0,5
O60238,0.0,0.0,0.0,1
O60239,0.0,0.0,0.0,3
O60240,0.0,0.0,0.0,7
O60241,0.0,0.0,0.0,7
O60242,0.0,0.0,0.0,7
O60243,0.0,0.0,0.0,1
O60244,0.0,0.0,0.0,13
O60256,0.0,0.0,0.0,3
O60264,0.0,0.0,0.0,8
O60266,0.0,0.0,0.0,10
O60271,0.0,0.0,0.0,12
O60281,1.0,1.0,1.0,17
O60282,0.0,0.0,0.0,11
O60284,0.0,0.0,0.0,6
O60285,0.0,0.0,0.0,2
O60287,0.0,0.0,0.0,55
O60291,0.0,0.0,0.0,4
O60292,0.0,0.0,0.0,8
O60293,0.0,0.0,0.0,10
O60294,0.0,0.0,0.0,10
O60296,0.0,0.0,0.0,5
O60303,0.0,0.0,0.0,8
O60306,0.0,0.0,0.0,20
O60307,0.0,0.0,0.0,5
O60308,0.0,0.0,0.0,7
O60312,0.0,0.0,0.0,12
O60313,0.0,0.0,0.0,9
O60315,0.0,0.0,0.0,7
O60318,0.0,0.0,0.0,16
O60330,0.0,0.0,0.0,6
O60331,0.0,0.0,0.0,7
O60333,0.0,0.0,0.0,11
O60336,0.0,0.0,0.0,9
O60337,0.0,0.0,0.0,9
O60341,0.0,0.0,0.0,17
O60343,0.0,0.0,0.0,8
O60346,0.0,0.0,0.0,15
O60347,0.0,0.0,0.0,7
O60353,0.0,0.0,0.0,6
O60381,0.0,0.0,0.0,3
O60391,0.0,0.0,0.0,9
O60427,0.0,0.0,0.0,6
O60437,0.0,0.0,0.0,12
O60443,0.0,0.0,0.0,7
O60447,0.0,0.0,0.0,11
O60449,0.0,0.0,0.0,7
O60476,0.0,0.0,0.0,5
O60479,0.0,0.0,0.0,2
O60481,0.0,0.0,0.0,1
O60486,0.0,0.0,0.0,13
O60488,0.0,0.0,0.0,5
O60493,0.0,0.0,0.0,1
O60494,1.0,1.0,1.0,7
O60496,0.0,0.0,0.0,1
O60499,0.0,0.0,0.0,2
O60502,0.0,0.0,0.0,14
O60506,0.0,0.0,0.0,5
O60507,0.0,0.0,0.0,2
O60508,0.0,0.0,0.0,4
O60518,0.0,0.0,0.05263157894736842,19
O60524,0.0,0.0,0.0,9
O60547,0.0,0.0,0.0,4
O60551,0.0,0.0,0.0,1
O60563,0.0,0.0,0.0,7
O60566,0.0,0.0,0.0,11
O60568,0.0,0.0,0.0,8
O60573,0.0,0.0,0.0,2
O60583,0.0,0.0,0.0,7
O60595,0.0,0.0,0.0,4
O60603,0.0,0.0,0.0,8
O60610,0.0,0.0,0.0,13
O60637,0.0,0.0,0.0,4
O60645,0.0,0.0,0.0,7
O60658,0.0,0.0,0.0,3
O60662,0.0,0.0,0.0,6
O60664,0.0,0.0,0.0,5
O60667,0.0,0.0,0.0,2
O60669,0.0,0.0,0.0,4
O60671,0.0,0.0,0.0,1
O60673,1.0,1.0,1.0,20
O60674,0.0,0.0,0.0,14
O60678,0.0,0.0,0.0,6
O60682,0.0,0.0,0.0,2
O60684,0.0,0.0,0.0,10
O60687,0.0,0.0,0.0,2
O60688,0.0,0.0,0.0,3
O60701,0.0,0.0,0.0,6
O60704,0.0,0.0,0.0,3
O60706,0.0,0.0,0.0,16
O60711,0.0,0.0,0.0,3
O60716,0.0,0.0,0.0,9
O60725,0.0,0.0,0.0,2
O60733,0.0,0.0,0.0,6
O60749,0.0,0.0,0.16666666666666666,6
O60759,0.0,0.0,0.0,4
O60763,0.0,0.0,0.0,10
O60765,0.0,0.0,0.0,1
O60779,0.0,0.0,0.0,2
O60783,0.0,0.0,0.0,1
O60784,0.0,0.0,0.0,4
O60806,0.0,0.0,0.0,2
O60811,0.0,0.0,0.0,1
O60812,0.0,0.0,0.0,5
O60814,0.0,0.0,0.0,2
O60826,0.0,0.0,0.1111111111111111,9
O60830,0.0,0.0,0.0,2
O60831,0.0,0.0,0.0,2
O60832,0.0,0.0,0.0,3
O60841,0.0,0.0,0.0,5
O60858,0.0,0.0,0.0,2
O60869,0.0,0.0,0.0,2
O60870,0.0,0.0,0.0,5
O60879,0.0,0.0,0.0,6
O60884,0.0,0.0,0.0,4
O60885,0.0,0.0,0.0,4
O60888,0.0,0.0,0.0,5
O60890,0.0,0.0,0.0,4
O60895,0.0,0.0,0.0,2
O60906,0.0,0.0,0.0,6
O60907,0.0,0.0,0.0,3
O60911,0.0,0.0,0.0,3
O60925,0.0,0.0,0.0,1
O60927,0.0,0.0,0.0,1
O60931,0.0,0.0,0.0,7
O60934,0.0,0.0,0.0,4
O60941,0.0,0.0,0.0,6
O60942,0.0,0.0,0.0,6
O75023,0.0,0.0,0.0,3
O75027,0.0,0.0,0.0,9
O75030,0.0,0.0,0.0,2
O75031,0.0,0.0,0.0,6
O75037,0.0,0.0,0.0,5
O75038,0.0,0.0,0.0,5
O75044,0.0,0.0,0.0,11
O75051,0.0,0.0,0.0,16
O75054,0.0,0.0,0.0,6
O75061,0.0,0.0,0.0,4
O75063,0.0,0.0,0.0,4
O75071,0.0,0.0,0.0,4
O75072,0.0,0.0,0.0,7
O75074,0.0,0.0,0.0,2
O75081,0.0,0.0,0.0,3
O75083,0.0,0.0,0.0,6
O75094,0.0,0.0,0.0,14
O75110,0.0,0.0,0.0,5
O75113,0.0,0.0,0.0,9
O75116,0.0,0.0,0.0,16
O75122,0.0,0.0,0.0,8
O75128,0.0,0.0,0.0,7
O75129,0.0,0.0,0.0,7
O75131,0.0,0.0,0.0,6
O75132,0.0,0.0,0.0,11
O75140,0.0,0.0,0.0,9
O75143,0.0,0.0,0.0,5
O75145,0.0,0.0,0.0,10
O75146,0.0,0.0,0.0,9
O75147,0.0,0.0,0.0,7
O75150,0.0,0.0,0.0,9
O75151,0.0,0.0,0.0,5
O75153,0.0,0.0,0.0,15
O75154,0.0,0.0,0.0,12
O75155,0.0,0.0,0.0,18
O75157,0.0,0.0,0.0,4
O75161,0.0,0.0,0.0,12
O75164,0.0,0.0,0.0,1
O75165,0.0,0.0,0.0,22
O75170,0.0,0.0,0.0,4
O75175,0.0,0.0,0.0,5
O75177,0.0,0.0,0.0,3
O75179,0.0,0.0,0.0,17
O75182,0.0,0.0,0.0,4
O75190,0.0,0.0,0.0,1
O75191,0.0,0.0,0.0,4
O75192,0.0,0.0,0.0,2
O75197,0.0,0.0,0.0,9
O75204,0.0,0.0,0.0,2
O75223,0.0,0.0,0.0,1
O75251,0.0,0.0,0.0,4
O75264,0.0,0.0,0.0,2
O75293,0.0,0.0,0.0,3
O75298,0.0,0.0,0.0,5
O75306,0.0,0.0,0.0,9
O75310,0.0,0.0,0.0,3
O75311,0.0,0.0,0.0,4
O75312,0.0,0.0,0.0,3
O75323,0.0,0.0,0.0,1
O75325,0.0,0.0,0.0,3
O75326,0.0,0.0,0.0,2
O75330,0.0,0.0,0.0,8
O75339,0.0,0.0,0.0,5
O75340,0.0,0.0,0.0,2
O75344,0.0,0.0,0.0,1
O75347,0.0,0.0,0.5,2
O75348,0.0,0.0,0.0,2
O75351,0.0,0.0,0.0,6
O75352,0.0,0.0,0.0,6
O75354,0.0,0.0,0.0,2
O75362,0.0,0.0,0.0,7
O75365,0.0,0.0,0.0,1
O75367,0.0,0.0,0.0,5
O75369,0.0,0.0,0.0,10
O75376,0.0,0.0,0.0,7
O75379,0.0,0.0,0.0,2
O75381,0.0,0.0,0.0,3
O75382,0.0,0.0,0.0,5
O75385,0.0,0.0,0.0,9
O75386,0.0,0.0,0.0,6
O75390,0.0,0.0,0.0,5
O75391,0.0,0.0,0.0,2
O75394,0.0,0.0,0.0,1
O75396,0.0,0.0,0.0,5
O75398,0.0,0.0,0.0,4
O75400,0.0,0.0,0.0,9
O75417,0.0,0.0,0.0,11
O75419,0.0,0.0,0.0,8
O75420,0.0,0.0,0.0,6
O75427,0.0,0.0,0.0,2
O75431,0.0,0.0,0.0,3
O75436,0.0,0.0,0.0,2
O75439,0.0,0.0,0.0,8
O75443,0.0,0.0,0.0,8
O75444,0.0,0.0,0.0,3
O75446,0.0,0.0,0.0,1
O75448,0.0,0.0,0.0,14
O75449,0.0,0.0,0.0,5
O75460,0.0,0.0,0.0,5
O75461,0.0,0.0,0.0,5
O75467,0.0,0.0,0.0,3
O75475,0.0,0.0,0.0,2
O75477,0.0,0.0,0.0,4
O75478,0.0,0.0,0.0,3
O75487,0.0,0.0,0.0,2
O75489,0.0,0.0,0.0,1
O75493,0.0,0.0,0.0,2
O75494,0.0,0.0,0.0,1
O75496,0.0,0.0,0.0,1
O75506,0.0,0.0,0.0,2
O75509,0.0,0.0,0.0,5
O75526,0.0,0.0,0.0,1
O75529,0.0,0.0,0.0,5
O75533,0.0,0.0,0.0,28
O75534,0.0,0.0,0.0,4
O75554,0.0,0.0,0.0,1
O75558,0.0,0.0,0.0,1
O75563,0.0,0.0,0.0,2
O75575,0.0,0.0,0.0,3
O75581,0.0,0.0,0.0,5
O75582,0.0,0.0,0.0,4
O75586,0.0,0.0,0.0,1
O75592,1.0,1.0,1.0,28
O75616,0.0,0.0,0.0,4
O75618,0.0,0.0,0.0,2
O75626,0.0,0.0,0.0,2
O75635,0.0,0.0,0.0,1
O75643,0.0,0.0,0.0,21
O75648,0.0,0.0,0.0,3
O75663,0.0,0.0,0.0,6
O75665,0.0,0.0,0.0,7
O75674,0.0,0.0,0.0,2
O75676,0.0,0.0,0.0,3
O75683,0.0,0.0,0.0,2
O75691,1.0,1.0,1.0,26
O75694,0.0,0.0,0.0,27
O75695,0.0,0.0,0.0,2
O75716,0.0,0.0,0.0,3
O75717,0.0,0.0,0.0,6
O75718,0.0,0.0,0.0,3
O75746,0.0,0.0,0.0,4
O75751,0.0,0.0,0.0,4
O75762,0.0,0.0,0.0,11
O75781,0.0,0.0,0.0,3
O75787,0.0,0.0,0.0,4
O75792,0.0,0.0,0.0,4
O75794,0.0,0.0,0.0,6
O75795,0.0,0.0,0.0,4
O75800,0.0,0.0,0.0,5
O75807,0.0,0.0,0.0,2
O75808,0.0,0.0,0.0,6
O75815,0.0,0.0,0.0,9
O75818,0.0,0.0,0.0,2
O75820,0.0,0.0,0.0,1
O75821,0.0,0.0,0.0,2
O75822,0.0,0.0,0.0,1
O75829,0.0,0.0,0.0,3
O75830,0.0,0.0,0.0,2
O75838,0.0,0.0,1.0,1
O75843,0.0,0.0,0.0,10
O75844,0.0,0.0,0.0,4
O75845,0.0,0.0,0.0,5
O75865,0.0,0.0,0.0,1
O75874,0.0,0.0,0.0,3
O75879,0.0,0.0,0.0,6
O75881,0.0,0.0,0.0,9
O75882,0.0,0.0,0.0,7
O75886,0.0,0.0,0.0,7
O75891,0.0,0.0,0.0,6
O75899,0.0,0.0,0.0,5
O75907,0.0,0.0,0.0,8
O75911,0.0,0.0,0.0,2
O75912,0.0,0.0,0.0,5
O75914,0.0,0.0,0.0,5
O75915,0.0,0.0,0.0,4
O75916,0.0,0.0,0.0,3
O75923,0.0,0.0,0.0,10
O75925,0.0,0.0,0.0,6
O75928,0.0,0.0,0.0,3
O75934,0.0,0.0,0.0,2
O75935,0.0,0.0,0.0,5
O75937,0.0,0.0,0.0,2
O75940,0.0,0.0,0.0,3
O75943,0.0,0.0,0.0,2
O75947,0.0,0.0,0.0,3
O75955,0.0,0.0,0.0,7
O75962,1.0,1.0,1.0,25
O75964,0.0,0.0,0.0,4
O75970,0.0,0.0,0.0,13
O75971,0.0,0.0,0.0,1
O75976,0.0,0.0,0.0,8
O75995,0.0,0.0,0.0,4
O76002,0.0,0.0,0.0,2
O76003,0.0,0.0,0.0,3
O76013,0.0,0.0,0.0,2
O76021,0.0,0.0,0.0,2
O76024,0.0,0.0,0.0,9
O76031,0.0,0.0,0.0,3
O76062,0.0,0.0,0.0,4
O76071,0.0,0.0,0.0,3
O76074,0.0,0.0,0.0,2
O76075,0.0,0.0,0.0,4
O76080,0.0,0.0,1.0,1
O76081,0.0,0.0,0.0,2
O76094,0.0,0.0,0.0,5
O94759,0.0,0.0,0.0,12
O94762,0.0,0.0,0.0,2
O94768,0.0,0.0,0.0,4
O94776,0.0,0.0,0.0,4
O94782,0.0,0.0,0.0,6
O94804,0.0,0.0,0.0,7
O94805,0.0,0.0,0.0,3
O94806,0.0,0.0,0.0,7
O94808,0.0,0.0,0.0,12
O94812,0.0,0.0,0.0,9
O94813,0.0,0.0,0.0,12
O94819,0.0,0.0,0.0,5
O94822,0.0,0.0,0.0,27
O94823,0.0,0.0,0.0,11
O94826,0.0,0.0,0.0,5
O94827,0.0,0.0,0.0,7
O94829,0.0,0.0,0.0,17
O94830,0.0,0.0,0.0,3
O94832,0.0,0.0,0.0,10
O94842,0.0,0.0,0.0,3
O94844,0.0,0.0,0.0,6
O94851,0.0,0.0,0.0,8
O94855,0.0,0.0,0.0,8
O94856,0.0,0.0,0.0,3
O94868,0.0,0.0,0.0,9
O94874,0.0,0.0,0.0,8
O94876,0.0,0.0,0.0,8
O94885,0.0,0.0,0.0,3
O94887,0.0,0.0,0.0,7
O94888,0.0,0.0,0.0,3
O94889,0.0,0.0,0.0,8
O94892,0.0,0.0,0.0,3
O94898,0.0,0.0,0.0,5
O94900,0.0,0.0,0.0,1
O94901,0.0,0.0,0.0,4
O94903,0.0,0.0,0.0,3
O94905,0.0,0.0,0.0,3
O94906,0.0,0.0,0.0,9
O94910,0.0,0.0,0.0,12
O94913,0.0,0.0,0.0,8
O94915,1.0,1.0,1.0,44
O94916,0.0,0.0,0.0,4
O94919,0.0,0.0,0.0,7
O94921,0.0,0.0,0.0,3
O94925,0.0,0.0,0.0,2
O94927,0.0,0.0,0.0,6
O94929,0.0,0.0,0.0,3
O94952,0.0,0.0,0.0,11
O94953,0.0,0.0,0.0,3
O94955,0.0,0.0,0.0,4
O94964,0.0,0.0,0.0,12
O94966,0.0,0.0,0.0,9
O94967,0.0,0.0,0.0,2
O94972,0.0,0.0,0.0,7
O94973,0.0,0.0,0.0,6
O94979,0.0,0.0,0.0,14
O94983,0.0,0.0,0.0,7
O94985,0.0,0.0,0.0,11
O94986,0.0,0.0,0.0,10
O94989,0.0,0.0,0.0,8
O94991,0.0,0.0,0.0,8
O94992,0.0,0.0,0.0,2
O95007,0.0,0.0,0.0,6
O95067,0.0,0.0,0.0,7
O95070,0.0,0.0,0.0,3
O95071,1.0,1.0,1.0,27
O95072,0.0,0.0,0.0,6
O95073,0.0,0.0,0.0,4
O95081,0.0,0.0,0.0,4
O95084,0.0,0.0,0.0,2
O95104,0.0,0.0,0.0,5
O95125,0.0,0.0,0.0,2
O95139,0.0,0.0,0.0,1
O95140,0.0,0.0,0.0,9
O95147,0.0,0.0,0.0,3
O95153,0.0,0.0,0.0,6
O95155,0.0,0.0,0.0,14
O95159,0.0,0.0,0.0,2
O95163,0.0,0.0,0.0,16
O95166,0.0,0.0,0.3333333333333333,3
O95167,0.0,0.0,0.0,2
O95168,0.0,0.0,0.0,1
O95169,0.0,0.0,0.0,1
O95180,0.0,0.0,0.0,15
O95197,0.0,0.0,0.0,4
O95198,0.0,0.0,0.0,9
O95199,0.0,0.0,0.0,3
O95202,0.0,0.0,0.0,6
O95206,0.0,0.0,0.0,4
O95208,0.0,0.0,0.0,3
O95210,0.0,0.0,0.0,1
O95219,0.0,0.0,0.0,4
O95229,0.0,0.0,0.0,4
O95232,0.0,0.0,0.0,5
O95235,0.0,0.0,0.0,7
O95236,0.0,0.0,0.0,6
O95239,0.0,0.0,0.0,9
O95243,0.0,0.0,0.0,2
O95248,0.0,0.0,0.0,11
O95249,0.0,0.0,0.0,6
O95251,0.0,0.0,0.0,2
O95255,0.0,0.0,0.0,15
O95260,0.0,0.0,0.0,3
O95267,0.0,0.0,0.0,6
O95271,0.0,0.0,0.0,5
O95273,0.0,0.0,0.0,5
O95279,0.0,0.0,0.0,8
O95295,0.0,0.0,0.0,3
O95298,0.0,0.0,0.0,3
O95299,0.0,0.0,0.0,5
O95302,0.0,0.0,0.0,2
O95319,0.0,0.0,0.0,2
O95336,0.0,0.0,0.0,3
O95340,0.0,0.0,0.0,9
O95342,0.0,0.0,0.0,4
O95347,0.0,0.0,0.0,13
O95352,0.0,0.0,0.0,5
O95359,1.0,1.0,1.0,8
O95361,0.0,0.0,0.0,3
O95363,0.0,0.0,0.0,1
O95365,0.0,0.0,0.0,3
O95372,0.0,0.0,1.0,1
O95373,0.0,0.0,0.0,13
O95376,0.0,0.0,0.0,3
O95379,0.0,0.0,0.0,2
O95382,0.0,0.0,0.0,14
O95390,0.0,0.0,0.0,1
O95391,0.0,0.0,0.0,6
O95394,0.0,0.0,0.0,6
O95395,0.0,0.0,0.0,3
O95396,0.0,0.0,0.0,4
O95397,0.0,0.0,0.0,2
O95398,0.0,0.0,0.0,8
O95400,0.0,0.0,0.0,2
O95402,0.0,0.0,0.0,1
O95405,0.0,0.0,0.0,9
O95409,0.0,0.0,0.0,3
O95425,0.0,0.0,0.0,11
O95427,0.0,0.0,0.0,5
O95428,0.0,0.0,0.0,6
O95433,0.0,0.0,0.0,2
O95450,0.0,0.0,0.0,8
O95453,0.0,0.0,0.0,5
O95455,0.0,0.0,0.0,3
O95456,0.0,0.0,0.0,3
O95466,0.0,0.0,0.0,8
O95470,0.0,0.0,0.0,8
O95473,0.0,0.0,0.0,3
O95476,0.0,0.0,0.0,2
O95477,0.0,0.0,0.0,17
O95479,0.0,0.0,0.0,7
O95486,0.0,0.0,0.0,15
O95487,0.0,0.0,0.0,6
O95490,0.0,0.0,0.0,6
O95502,0.0,0.0,0.0,4
O95503,0.0,0.0,0.0,3
O95528,0.0,0.0,0.0,5
O95544,0.0,0.0,0.0,5
O95551,0.0,0.0,0.0,2
O95562,0.0,0.0,0.0,1
O95563,0.0,0.0,0.0,5
O95573,0.0,0.0,0.0,7
O95600,0.0,0.0,0.0,3
O95602,0.0,0.0,0.0,11
O95613,1.0,1.0,1.0,24
O95619,0.0,0.0,0.0,2
O95625,0.0,0.0,0.0,6
O95628,0.0,0.0,0.0,4
O95630,0.0,0.0,0.0,5
O95644,0.0,0.0,0.0,7
O95671,0.0,0.0,0.0,4
O95677,0.0,0.0,0.0,4
O95678,0.0,0.0,0.0,4
O95696,0.0,0.0,0.0,7
O95707,0.0,0.0,0.0,3
O95714,1.0,1.0,1.0,43
O95718,0.0,0.0,0.0,5
O95721,0.0,0.0,0.0,3
O95747,0.0,0.0,0.0,3
O95749,0.0,0.0,0.0,1
O95751,0.0,0.0,0.0,2
O95757,0.0,0.0,0.0,6
O95758,0.0,0.0,0.0,4
O95759,0.0,0.0,0.0,9
O95777,0.0,0.0,0.0,2
O95782,0.0,0.0,0.0,7
O95785,0.0,0.0,0.0,6
O95786,0.0,0.0,0.0,6
O95789,0.0,0.0,0.0,12
O95793,0.0,0.0,0.0,3
O95803,0.0,0.0,0.0,8
O95807,0.0,0.0,0.0,1
O95810,0.0,0.0,0.0,6
O95816,0.0,0.0,0.0,4
O95817,0.0,0.0,0.0,2
O95819,0.0,0.0,0.0,8
O95822,0.0,0.0,0.0,3
O95825,0.0,0.0,0.0,6
O95831,0.0,0.0,0.0,4
O95833,0.0,0.0,0.0,5
O95834,0.0,0.0,0.0,2
O95835,0.0,0.0,0.0,4
O95848,0.0,0.0,0.0,1
O95857,0.0,0.0,0.0,1
O95858,0.0,0.0,0.0,7
O95861,0.0,0.0,0.0,5
O95864,0.0,0.0,0.0,9
O95870,0.0,0.0,0.0,5
O95876,0.0,0.0,0.0,8
O95886,0.0,0.0,0.0,2
O95897,0.0,0.0,0.0,3
O95905,0.0,0.0,0.0,7
O95907,0.0,0.0,0.0,6
O95922,0.0,0.0,0.0,6
O95931,0.0,0.0,0.0,3
O95932,0.0,0.0,0.0,5
O95935,0.0,0.0,0.0,3
O95947,0.0,0.0,0.0,3
O95977,0.0,0.0,0.0,7
O95983,0.0,0.0,0.0,3
O95985,0.0,0.0,0.0,4
O95995,0.0,0.0,0.0,3
O95996,0.0,0.0,0.0,9
O95997,0.0,0.0,0.0,2
O95999,0.0,0.0,0.0,3
O96000,0.0,0.0,0.0,2
O96005,0.0,0.0,0.0,11
O96006,0.0,0.0,0.0,5
O96008,0.0,0.0,0.0,6
O96009,0.0,0.0,0.0,3
O96011,0.0,0.0,0.0,3
O96013,0.0,0.0,0.0,2
O96015,0.0,0.0,0.0,1
O96017,0.0,0.0,0.0,1
O96018,0.0,0.0,0.0,4
O96019,0.0,0.0,0.0,8
O96020,0.0,0.0,0.0,6
P00156,0.0,0.0,0.0,4
P00167,0.0,0.0,0.0,2
P00325,0.0,0.0,0.0,2
P00326,0.0,0.0,0.0,3
P00338,0.0,0.0,0.0,6
P00367,0.0,0.0,0.0,4
P00374,0.0,0.0,0.0,1
P00387,0.0,0.0,0.0,2
P00390,0.0,0.0,0.0,4
P00395,0.0,0.0,0.0,7
P00403,0.0,0.0,0.0,5
P00414,0.0,0.0,0.0,2
P00451,0.0,0.0,0.0,16
P00488,0.0,0.0,0.0,2
P00491,0.0,0.0,0.0,3
P00505,0.0,0.0,0.0,2
P00519,0.0,0.0,0.0,3
P00533,0.0,0.0,0.0,3
P00558,0.0,0.0,0.0,9
P00736,0.0,0.0,0.0,6
P00738,0.0,0.0,0.0,4
P00739,0.0,0.0,0.0,6
P00746,0.0,0.0,0.0,5
P00747,0.0,0.0,0.0,1
P00750,0.0,0.0,0.0,1
P00751,0.0,0.0,0.0,6
P00797,0.0,0.0,0.0,3
P00813,0.0,0.0,0.0,3
P00846,0.0,0.0,0.0,5
P00918,0.0,0.0,0.0,4
P00966,0.0,0.0,0.0,7
P01019,0.0,0.0,0.0,5
P01024,0.0,0.0,0.0,11
P01031,0.0,0.0,0.0,12
P01033,0.0,0.0,0.0,2
P01106,0.0,0.0,0.0,6
P01130,0.0,0.0,0.0,5
P01137,0.0,0.0,0.0,4
P01266,1.0,1.0,1.0,12
P01308,0.0,0.0,0.0,2
P01584,0.0,0.0,0.0,2
P01721,0.0,0.0,0.0,1
P01730,0.0,0.0,0.0,3
P01834,0.0,0.0,0.0,2
P01857,0.0,0.0,0.0,2
