uniprot_id	uniprot_length	af_length	length_match	has_isoform_suffix	downloaded_model	coverage	n_peptides	n_context_matches	n_context_mismatches
Q18PE1	504	504	True	False	alphafold_v6	ok	1	1	0
P41247	253	253	True	False	alphafold_v6	ok	0	0	0
Q8N4P3	179	179	True	False	alphafold_v6	ok	1	1	0
P31513	532	532	True	False	alphafold_v6	ok	1	1	0
P40305	122	122	True	False	alphafold_v6	ok	1	1	0
Q96L93	1317	1317	True	False	alphafold_v6	ok	2	2	0
Q00534	326	326	True	False	alphafold_v6	ok	2	2	0
P06241	537	537	True	False	alphafold_v6	ok	1	1	0
Q13330	715	715	True	False	alphafold_v6	ok	4	4	0
Q8NDG6	1382	1382	True	False	alphafold_v6	ok	3	3	0
O75376	2440	2440	True	False	alphafold_v6	ok	5	5	0
Q8N1G4	583	583	True	False	alphafold_v6	ok	3	3	0
Q9UL19	164	164	True	False	alphafold_v6	ok	1	1	0
P54289	1103	1103	True	False	alphafold_v6	ok	2	2	0
O43502	376	376	True	False	alphafold_v6	ok	2	2	0
Q9UP95	1085	1085	True	False	alphafold_v6	ok	2	2	0
P42679	507	507	True	False	alphafold_v6	ok	0	0	0
P48426	406	406	True	False	alphafold_v6	ok	5	5	0
Q8IWP9	274	274	True	False	alphafold_v6	ok	3	3	0
Q9UK32	745	745	True	False	alphafold_v6	ok	1	1	0
Q8NHG8	242	242	True	False	alphafold_v6	ok	0	0	0
Q9UP83	860	860	True	False	alphafold_v6	ok	7	7	0
O95153	1857	1857	True	False	alphafold_v6	ok	1	1	0
Q8NFY4	1073	1073	True	False	alphafold_v6	ok	1	1	0
Q9NRW4	184	184	True	False	alphafold_v6	ok	0	0	0
P23610	371	371	True	False	alphafold_v6	ok	2	2	0
Q8TF71	515	515	True	False	alphafold_v6	ok	0	0	0
Q5JXB2	153	153	True	False	alphafold_v6	ok	2	2	0
P52756	815	815	True	False	alphafold_v6	ok	4	4	0
Q96DR5	249	249	True	False	alphafold_v6	ok	1	1	0
O95864	444	444	True	False	alphafold_v6	ok	8	8	0
P31785	369	369	True	False	alphafold_v6	ok	6	6	0
Q00722	1185	1185	True	False	alphafold_v6	ok	3	3	0
Q9NWU5	206	206	True	False	alphafold_v6	ok	0	0	0
P55809	520	520	True	False	alphafold_v6	ok	2	2	0
Q6ZUX3	1019	1019	True	False	alphafold_v6	ok	1	1	0
P42765	397	397	True	False	alphafold_v6	ok	2	2	0
Q9H0F5	515	515	True	False	alphafold_v6	ok	5	5	0
Q9H1D0	765	765	True	False	alphafold_v6	ok	1	1	0
P08246	267	267	True	False	alphafold_v6	ok	2	2	0
Q7Z3F1	870	870	True	False	alphafold_v6	ok	0	0	0
Q9GZR7	859	859	True	False	alphafold_v6	ok	9	9	0
A0A0A0MSY1	685	685	True	False	alphafold_v6	ok	1	1	0
P55795	449	449	True	False	alphafold_v6	ok	1	1	0
P10644	381	381	True	False	alphafold_v6	ok	10	10	0
Q15306	451	451	True	False	alphafold_v6	ok	5	5	0
P19022	906	906	True	False	alphafold_v6	ok	1	1	0
Q9NYW1	312	312	True	False	alphafold_v6	ok	0	0	0
Q16611	211	211	True	False	alphafold_v6	ok	4	4	0
O43542	346	346	True	False	alphafold_v6	ok	1	1	0
O94929	683	683	True	False	alphafold_v6	ok	3	3	0
Q9Y225	148	148	True	False	alphafold_v6	ok	1	1	0
P00747	810	810	True	False	alphafold_v6	ok	1	1	0
Q8R6G5	239	239	True	False	alphafold_v6	ok	1	1	0
Q9ULU4	1186	1186	True	False	alphafold_v6	ok	4	4	0
P61081	183	183	True	False	alphafold_v6	ok	0	0	0
I3L1A2	206	206	True	False	alphafold_v6	ok	1	1	0
P43360	314	314	True	False	alphafold_v6	ok	2	2	0
O75891	902	902	True	False	alphafold_v6	ok	3	3	0
P03891	347	347	True	False	alphafold_v6	ok	2	2	0
Q96DN6	1003	1003	True	False	alphafold_v6	ok	0	0	0
Q6UX07	377	377	True	False	alphafold_v6	ok	0	0	0
O60565	184	184	True	False	alphafold_v6	ok	1	1	0
B7Z2R2	161	161	True	False	alphafold_v6	ok	1	1	0
O75391	227	227	True	False	alphafold_v6	ok	2	2	0
Q04912	1400	1400	True	False	alphafold_v6	ok	1	1	0
P62841	145	145	True	False	alphafold_v6	ok	1	1	0
Q53HL2	280	280	True	False	alphafold_v6	ok	4	4	0
Q9NWS6	357	357	True	False	alphafold_v6	ok	3	3	0
P17735	454	454	True	False	alphafold_v6	ok	1	1	0
Q9Y575	518	518	True	False	alphafold_v6	ok	4	4	0
Q9NP72	206	206	True	False	alphafold_v6	ok	1	1	0
F5H6L7	677	677	True	False	alphafold_v6	ok	0	0	0
Q96GM5	515	515	True	False	alphafold_v6	ok	2	2	0
Q86WR0	208	208	True	False	alphafold_v6	ok	1	1	0
P61962	342	342	True	False	alphafold_v6	ok	1	1	0
P48052	419	419	True	False	alphafold_v6	ok	0	0	0
Q5VT97	1194	1194	True	False	alphafold_v6	ok	2	2	0
P20700	586	586	True	False	alphafold_v6	ok	8	8	0
O75461	281	281	True	False	alphafold_v6	ok	1	1	0
Q8IYW5	571	571	True	False	alphafold_v6	ok	2	2	0
Q50LG9	513	513	True	False	alphafold_v6	ok	2	2	0
Q9UL25	225	225	True	False	alphafold_v6	ok	0	0	0
Q14593	569	569	True	False	alphafold_v6	ok	0	0	0
Q9Y6A4	193	193	True	False	alphafold_v6	ok	0	0	0
Q14181	598	598	True	False	alphafold_v6	ok	6	6	0
Q9C091	1923	1923	True	False	alphafold_v6	ok	2	2	0
Q9H9Y6	1135	1135	True	False	alphafold_v6	ok	5	5	0
Q12866	999	999	True	False	alphafold_v6	ok	1	1	0
Q9UG63	623	623	True	False	alphafold_v6	ok	8	8	0
Q8NB78	822	822	True	False	alphafold_v6	ok	1	1	0
Q7L5D6	327	327	True	False	alphafold_v6	ok	2	2	0
Q9Y6N5	450	450	True	False	alphafold_v6	ok	3	3	0
Q8IYB7	885	885	True	False	alphafold_v6	ok	3	3	0
Q6P3W7	929	929	True	False	alphafold_v6	ok	7	7	0
Q8NH09	359	359	True	False	alphafold_v6	ok	1	1	0
Q9H6U8	611	611	True	False	alphafold_v6	ok	4	4	0
P09429	215	215	True	False	alphafold_v6	ok	1	1	0
A8MT70	800	800	True	False	alphafold_v6	ok	1	1	0
Q9NR33	117	117	True	False	alphafold_v6	ok	1	1	0
A8MWY0	1029	1029	True	False	alphafold_v6	ok	2	2	0
Q96H20	258	258	True	False	alphafold_v6	ok	1	1	0
Q96HI0	755	755	True	False	alphafold_v6	ok	4	4	0
Q8IY34	581	581	True	False	alphafold_v6	ok	4	4	0
Q9Y2H6	1198	1198	True	False	alphafold_v6	ok	2	2	0
O95831	613	613	True	False	alphafold_v6	ok	2	2	0
O95758	552	552	True	False	alphafold_v6	ok	5	5	0
O75116	1388	1388	True	False	alphafold_v6	ok	10	10	0
O60721	1099	1099	True	False	alphafold_v6	ok	0	0	0
Q07912	1038	1038	True	False	alphafold_v6	ok	5	5	0
O14522	1441	1441	True	False	alphafold_v6	ok	1	1	0
Q8IZF2	1346	1346	True	False	alphafold_v6	ok	0	0	0
O95395	438	438	True	False	alphafold_v6	ok	1	1	0
Q9H7P9	1386	1386	True	False	alphafold_v6	ok	3	3	0
Q07687	328	328	True	False	alphafold_v6	ok	1	1	0
Q8TB45	409	409	True	False	alphafold_v6	ok	0	0	0
Q9BQ48	92	92	True	False	alphafold_v6	ok	2	2	0
Q92817	2033	2033	True	False	alphafold_v6	ok	3	3	0
P10826	455	455	True	False	alphafold_v6	ok	1	1	0
Q13042	620	620	True	False	alphafold_v6	ok	2	2	0
Q92667	903	903	True	False	alphafold_v6	ok	6	6	0
Q9NWZ3	460	460	True	False	alphafold_v6	ok	1	1	0
Q9Y3F4	350	350	True	False	alphafold_v6	ok	5	5	0
Q96BM1	317	317	True	False	alphafold_v6	ok	0	0	0
Q96M53	351	351	True	False	alphafold_v6	ok	1	1	0
Q9NV58	838	838	True	False	alphafold_v6	ok	2	2	0
Q1KMD3	747	747	True	False	alphafold_v6	ok	4	4	0
P13598	275	275	True	False	alphafold_v6	ok	3	3	0
Q9GZN0	384	384	True	False	alphafold_v6	ok	2	2	0
O15061	1565	1565	True	False	alphafold_v6	ok	1	1	0
Q5I0X7	151	151	True	False	alphafold_v6	ok	1	1	0
P16452	691	691	True	False	alphafold_v6	ok	0	0	0
Q969L2	176	176	True	False	alphafold_v6	ok	1	1	0
Q3KRB8	267	267	True	False	alphafold_v6	ok	4	4	0
P35237	376	376	True	False	alphafold_v6	ok	1	1	0
A0A0F7V6C1	155	155	True	False	alphafold_v6	ok	3	3	0
Q9NZZ3	219	219	True	False	alphafold_v6	ok	1	1	0
Q9BWL3	253	253	True	False	alphafold_v6	ok	2	2	0
Q9Y2L9	728	728	True	False	alphafold_v6	ok	0	0	0
Q9ULX6	646	646	True	False	alphafold_v6	ok	4	4	0
Q86VW1	577	577	True	False	alphafold_v6	ok	1	1	0
A0A0B4J1Z8	116	116	True	False	alphafold_v6	ok	1	1	0
Q96CV9	577	577	True	False	alphafold_v6	ok	2	2	0
O43847	1151	1151	True	False	alphafold_v6	ok	10	10	0
Q8N8R3	303	303	True	False	alphafold_v6	ok	0	0	0
Q9HCM1	1747	1747	True	False	alphafold_v6	ok	4	4	0
P22626	353	353	True	False	alphafold_v6	ok	7	7	0
O15198	467	467	True	False	alphafold_v6	ok	0	0	0
Q96B02	151	151	True	False	alphafold_v6	ok	0	0	0
P22732	501	501	True	False	alphafold_v6	ok	0	0	0
V5BMS8	995	995	True	False	alphafold_v6	ok	2	2	0
P51816	1311	1311	True	False	alphafold_v6	ok	1	1	0
P11049	281	281	True	False	alphafold_v6	ok	3	3	0
Q99832	543	543	True	False	alphafold_v6	ok	9	9	0
Q8NFJ5	357	357	True	False	alphafold_v6	ok	0	0	0
Q00535	292	292	True	False	alphafold_v6	ok	2	2	0
Q96EF6	278	278	True	False	alphafold_v6	ok	0	0	0
P62136	330	330	True	False	alphafold_v6	ok	3	3	0
P42766	123	123	True	False	alphafold_v6	ok	5	5	0
Q03393	145	145	True	False	alphafold_v6	ok	1	1	0
Q86WP2	473	473	True	False	alphafold_v6	ok	0	0	0
Q13263	835	835	True	False	alphafold_v6	ok	6	6	0
D6R904	95	95	True	False	alphafold_v6	ok	0	0	0
P22670	979	979	True	False	alphafold_v6	ok	3	3	0
Q7Z392	1133	1133	True	False	alphafold_v6	ok	10	10	0
A0A1B0GX49	114	114	True	False	alphafold_v6	ok	1	1	0
P13716	330	330	True	False	alphafold_v6	ok	1	1	0
P00739	348	348	True	False	alphafold_v6	ok	1	1	0
Q7Z5H3	698	698	True	False	alphafold_v6	ok	0	0	0
Q96PV7	902	902	True	False	alphafold_v6	ok	1	1	0
A0A0B4J1V0	119	119	True	False	alphafold_v6	ok	0	0	0
P54277	932	932	True	False	alphafold_v6	ok	6	6	0
O60687	465	465	True	False	alphafold_v6	ok	3	3	0
Q9Y6X9	1032	1032	True	False	alphafold_v6	ok	2	2	0
Q5R3K3	315	315	True	False	alphafold_v6	ok	1	1	0
H0Y8H0	868	868	True	False	alphafold_v6	ok	3	3	0
Q8WXA9-2	624	624	True	True	alphafold_v6	ok	0	0	0
P21580	790	790	True	False	alphafold_v6	ok	3	3	0
Q9Y4K1	2131	2131	True	False	alphafold_v6	ok	2	2	0
Q96D46	503	503	True	False	alphafold_v6	ok	2	2	0
Q86Y82	276	276	True	False	alphafold_v6	ok	1	1	0
Q8NCG7	672	672	True	False	alphafold_v6	ok	2	2	0
Q9BR77	488	488	True	False	alphafold_v6	ok	2	2	0
Q15654	476	476	True	False	alphafold_v6	ok	3	3	0
P29033	226	226	True	False	alphafold_v6	ok	0	0	0
Q7Z6G3	386	386	True	False	alphafold_v6	ok	1	1	0
Q96SQ9	504	504	True	False	alphafold_v6	ok	1	1	0
Q96CN7	298	298	True	False	alphafold_v6	ok	4	4	0
Q9NYF8	920	920	True	False	alphafold_v6	ok	4	4	0
Q9BQA5	517	517	True	False	alphafold_v6	ok	1	1	0
Q8NET4	1388	1388	True	False	alphafold_v6	ok	1	1	0
P49585	367	367	True	False	alphafold_v6	ok	3	3	0
Q9P2A4	366	366	True	False	alphafold_v6	ok	2	2	0
Q5JSH3	913	913	True	False	alphafold_v6	ok	2	2	0
P33402	732	732	True	False	alphafold_v6	ok	1	1	0
Q13952-7	334	334	True	True	alphafold_v6	ok	1	1	0
Q86WU2	507	507	True	False	alphafold_v6	ok	0	0	0
Q8IWZ8	645	645	True	False	alphafold_v6	ok	1	1	0
B1ANS9	1081	1081	True	False	alphafold_v6	ok	1	1	0
Q8NGT7	310	310	True	False	alphafold_v6	ok	1	1	0
Q9GZZ9	404	404	True	False	alphafold_v6	ok	2	2	0
Q7Z4K8	759	759	True	False	alphafold_v6	ok	0	0	0
Q6NXR4	508	508	True	False	alphafold_v6	ok	2	2	0
A0A087WVD1	478	478	True	False	alphafold_v6	ok	1	1	0
P0DTL6	404	404	True	False	alphafold_v6	ok	1	1	0
P30086	187	187	True	False	alphafold_v6	ok	1	1	0
Q9NW38	375	375	True	False	alphafold_v6	ok	3	3	0
Q8WU39	189	189	True	False	alphafold_v6	ok	1	1	0
O15432	143	143	True	False	alphafold_v6	ok	1	1	0
Q9UBT6	870	870	True	False	alphafold_v6	ok	4	4	0
Q9HCE9	1232	1232	True	False	alphafold_v6	ok	3	3	0
Q15761	445	445	True	False	alphafold_v6	ok	1	1	0
P46736	316	316	True	False	alphafold_v6	ok	1	1	0
F5H4E5	617	617	True	False	alphafold_v6	ok	1	1	0
Q08211	1270	1270	True	False	alphafold_v6	ok	11	11	0
P09131	477	477	True	False	alphafold_v6	ok	3	3	0
Q7RTW8	1153	1153	True	False	alphafold_v6	ok	1	1	0
Q15424	915	915	True	False	alphafold_v6	ok	2	2	0
Q9UM00	239	239	True	False	alphafold_v6	ok	3	3	0
P49798	205	205	True	False	alphafold_v6	ok	1	1	0
Q15047	1291	1291	True	False	alphafold_v6	ok	3	3	0
A0A125YFV5	317	317	True	False	alphafold_v6	ok	0	0	0
P30305	580	580	True	False	alphafold_v6	ok	1	1	0
Q5TCS8	1911	1911	True	False	alphafold_v6	ok	1	1	0
P78312	1515	1265	False	False	alphafold_v6	ok	1	0	1
Q13574-1	1117	1117	True	True	alphafold_v6	ok	0	0	0
Q15005	226	226	True	False	alphafold_v6	ok	5	5	0
Q6ZMI0	780	780	True	False	alphafold_v6	ok	4	4	0
Q6ZMI3	551	551	True	False	alphafold_v6	ok	1	1	0
Q9BQ95	431	431	True	False	alphafold_v6	ok	1	1	0
P56537	245	245	True	False	alphafold_v6	ok	3	3	0
Q6ICC9	239	239	True	False	alphafold_v6	ok	1	1	0
Q5BKY9	247	247	True	False	alphafold_v6	ok	0	0	0
Q9Y6W6	482	482	True	False	alphafold_v6	ok	1	1	0
Q8WV16	495	495	True	False	alphafold_v6	ok	2	2	0
P54920	295	295	True	False	alphafold_v6	ok	5	5	0
Q13332	1948	1948	True	False	alphafold_v6	ok	6	6	0
O43709	281	281	True	False	alphafold_v6	ok	1	1	0
P17655	700	700	True	False	alphafold_v6	ok	3	3	0
Q9P2M7	1203	1203	True	False	alphafold_v6	ok	4	4	0
H0Y5C6	281	281	True	False	alphafold_v6	ok	1	1	0
Q8NG27	643	643	True	False	alphafold_v6	ok	5	5	0
B4DT39	560	560	True	False	alphafold_v6	ok	0	0	0
P09496	248	248	True	False	alphafold_v6	ok	0	0	0
Q15270	448	448	True	False	alphafold_v6	ok	0	0	0
Q86VQ0	697	697	True	False	alphafold_v6	ok	1	1	0
O43313	823	823	True	False	alphafold_v6	ok	1	1	0
Q14289	1009	1009	True	False	alphafold_v6	ok	4	4	0
P35227	344	344	True	False	alphafold_v6	ok	2	2	0
P51681	352	352	True	False	alphafold_v6	ok	0	0	0
P04844	631	631	True	False	alphafold_v6	ok	9	9	0
Q9UKV3	1341	1341	True	False	alphafold_v6	ok	3	3	0
Q03405	335	335	True	False	alphafold_v6	ok	1	1	0
P0C7P3	912	912	True	False	alphafold_v6	ok	1	1	0
Q7L099	469	469	True	False	alphafold_v6	ok	3	3	0
O00626	93	93	True	False	alphafold_v6	ok	1	1	0
O00483	81	81	True	False	alphafold_v6	ok	2	2	0
Q9H2L4	133	133	True	False	alphafold_v6	ok	1	1	0
Q8WYA1	636	636	True	False	alphafold_v6	ok	2	2	0
Q8N7H5	531	531	True	False	alphafold_v6	ok	2	2	0
Q7Z3Q1	461	461	True	False	alphafold_v6	ok	0	0	0
Q9H4I9	107	107	True	False	alphafold_v6	ok	1	1	0
Q14153	422	422	True	False	alphafold_v6	ok	1	1	0
O75526	392	392	True	False	alphafold_v6	ok	1	1	0
P18669	254	254	True	False	alphafold_v6	ok	1	1	0
P12109	1028	1028	True	False	alphafold_v6	ok	4	4	0
Q96EX2	444	444	True	False	alphafold_v6	ok	3	3	0
Q92624	585	585	True	False	alphafold_v6	ok	6	6	0
P49207	117	117	True	False	alphafold_v6	ok	1	1	0
Q9HBD1	1191	1191	True	False	alphafold_v6	ok	1	1	0
B6KHP6	465	465	True	False	alphafold_v6	ok	0	0	0
Q9UL18	857	857	True	False	alphafold_v6	ok	0	0	0
Q8IZW8	715	715	True	False	alphafold_v6	ok	1	1	0
P20264	500	500	True	False	alphafold_v6	ok	1	1	0
Q96HE9	360	360	True	False	alphafold_v6	ok	3	3	0
E9PS66	131	131	True	False	alphafold_v6	ok	0	0	0
Q8N3C0	2202	2202	True	False	alphafold_v6	ok	17	17	0
Q9NWQ9	140	140	True	False	alphafold_v6	ok	2	2	0
P61769	119	119	True	False	alphafold_v6	ok	1	1	0
Q53EQ6	642	642	True	False	alphafold_v6	ok	1	1	0
P02747	245	245	True	False	alphafold_v6	ok	0	0	0
Q86V85	440	440	True	False	alphafold_v6	ok	1	1	0
Q9Y3Q3	217	217	True	False	alphafold_v6	ok	2	2	0
A0A2S1J009	272	272	True	False	alphafold_v6	ok	1	1	0
Q9NRG4	433	433	True	False	alphafold_v6	ok	0	0	0
Q5T292	105	105	True	False	alphafold_v6	ok	1	1	0
O75177	396	396	True	False	alphafold_v6	ok	3	3	0
Q96AA3	541	541	True	False	alphafold_v6	ok	4	4	0
Q5UAW9	335	335	True	False	alphafold_v6	ok	2	2	0
P85037	733	733	True	False	alphafold_v6	ok	3	3	0
Q13686	389	389	True	False	alphafold_v6	ok	2	2	0
O75688-2	387	387	True	True	alphafold_v6	ok	0	0	0
Q13367	1082	1082	True	False	alphafold_v6	ok	1	1	0
Q0P6D6	951	951	True	False	alphafold_v6	ok	3	3	0
P16401	226	226	True	False	alphafold_v6	ok	0	0	0
Q92845	792	792	True	False	alphafold_v6	ok	6	6	0
P18754	421	421	True	False	alphafold_v6	ok	2	2	0
A0A4W8ZXM2	101	101	True	False	alphafold_v6	ok	0	0	0
O95409	532	532	True	False	alphafold_v6	ok	1	1	0
Q460N5	1801	1801	True	False	alphafold_v6	ok	18	18	0
P08579	225	225	True	False	alphafold_v6	ok	2	2	0
Q01469	135	135	True	False	alphafold_v6	ok	1	1	0
Q6ZVU5	176	176	True	False	alphafold_v6	ok	1	1	0
A0A5F9ZHN9	521	521	True	False	alphafold_v6	ok	1	1	0
Q15027	740	740	True	False	alphafold_v6	ok	4	4	0
Q8NEJ9	315	315	True	False	alphafold_v6	ok	4	4	0
Q9BVC3	393	393	True	False	alphafold_v6	ok	1	1	0
P63244	317	317	True	False	alphafold_v6	ok	6	6	0
J3KRJ4	253	253	True	False	alphafold_v6	ok	1	1	0
P78508	379	379	True	False	alphafold_v6	partial:1-379	2	1	0
O95947	436	436	True	False	alphafold_v6	ok	1	1	0
Q9BXW9	1451	1451	True	False	alphafold_v6	ok	14	14	0
Q68CZ2	1445	1445	True	False	alphafold_v6	ok	9	9	0
A6H8M9	788	788	True	False	alphafold_v6	ok	0	0	0
O00217	210	210	True	False	alphafold_v6	ok	2	2	0
P54753	998	998	True	False	alphafold_v6	ok	0	0	0
Q96DV4	380	380	True	False	alphafold_v6	ok	3	3	0
P48449	732	732	True	False	alphafold_v6	ok	5	5	0
Q92888	912	912	True	False	alphafold_v6	ok	5	5	0
P55157	894	894	True	False	alphafold_v6	ok	0	0	0
O60682	206	206	True	False	alphafold_v6	ok	2	2	0
Q8ND23	1372	1372	True	False	alphafold_v6	ok	0	0	0
P40763	770	770	True	False	alphafold_v6	ok	12	12	0
Q9NZ94	848	848	True	False	alphafold_v6	ok	1	1	0
Q8IY67	606	606	True	False	alphafold_v6	ok	6	6	0
P17097	686	686	True	False	alphafold_v6	ok	1	1	0
Q8NH51	312	312	True	False	alphafold_v6	ok	2	2	0
P62310	102	102	True	False	alphafold_v6	ok	2	2	0
Q9NRD8	1548	1548	True	False	alphafold_v6	ok	1	1	0
Q13393	1074	1074	True	False	alphafold_v6	ok	3	3	0
Q9UJY4	613	613	True	False	alphafold_v6	ok	1	1	0
P78371	535	535	True	False	alphafold_v6	ok	9	9	0
Q9HB07	376	376	True	False	alphafold_v6	ok	0	0	0
Q96DF8	476	476	True	False	alphafold_v6	ok	2	2	0
P63267	376	376	True	False	alphafold_v6	ok	1	1	0
Q9H568	366	366	True	False	alphafold_v6	ok	1	1	0
Q9H808	572	572	True	False	alphafold_v6	ok	1	1	0
Q9BTE0	207	207	True	False	alphafold_v6	ok	2	2	0
Q8TF40	1166	1166	True	False	alphafold_v6	ok	4	4	0
Q9NQZ2	479	479	True	False	alphafold_v6	ok	2	2	0
Q4AC94	2353	2353	True	False	alphafold_v6	ok	11	11	0
P54098	1239	1239	True	False	alphafold_v6	ok	2	2	0
Q86UC2	560	560	True	False	alphafold_v6	ok	1	1	0
Q7RTP6	2002	2002	True	False	alphafold_v6	ok	5	5	0
Q3KP31	576	576	True	False	alphafold_v6	ok	1	1	0
Q96MP5	696	696	True	False	alphafold_v6	ok	2	2	0
O15503	277	277	True	False	alphafold_v6	ok	3	3	0
Q14318	412	412	True	False	alphafold_v6	ok	1	1	0
Q8WV22	266	266	True	False	alphafold_v6	ok	1	1	0
Q86UD0	394	394	True	False	alphafold_v6	ok	2	2	0
Q96G01	975	975	True	False	alphafold_v6	ok	4	4	0
P55273	166	166	True	False	alphafold_v6	ok	1	1	0
Q9UPR6	939	939	True	False	alphafold_v6	ok	0	0	0
P17040	1043	1043	True	False	alphafold_v6	ok	1	1	0
O43237	492	492	True	False	alphafold_v6	ok	4	4	0
Q96CH1	333	333	True	False	alphafold_v6	ok	1	1	0
Q6ZRH7	1159	1159	True	False	alphafold_v6	ok	0	0	0
Q8IUH4	622	622	True	False	alphafold_v6	ok	0	0	0
O94889	574	574	True	False	alphafold_v6	ok	5	5	0
P20339	215	215	True	False	alphafold_v6	ok	1	1	0
Q8ND30	876	876	True	False	alphafold_v6	ok	2	2	0
Q96N96	652	652	True	False	alphafold_v6	ok	1	1	0
Q969V6	931	931	True	False	alphafold_v6	ok	7	7	0
Q96NB3	372	372	True	False	alphafold_v6	ok	1	1	0
Q86VM9	953	953	True	False	alphafold_v6	ok	1	1	0
Q16790	459	459	True	False	alphafold_v6	ok	1	1	0
M0QXU9	556	556	True	False	alphafold_v6	ok	0	0	0
Q15696	482	482	True	False	alphafold_v6	ok	1	1	0
P05120	415	415	True	False	alphafold_v6	ok	5	5	0
O95248	1868	1868	True	False	alphafold_v6	ok	8	8	0
Q9ULG6	757	757	True	False	alphafold_v6	ok	3	3	0
Q93052	612	612	True	False	alphafold_v6	ok	3	3	0
Q6PK18	319	319	True	False	alphafold_v6	ok	3	3	0
Q86X29	649	649	True	False	alphafold_v6	ok	1	1	0
O95455	350	350	True	False	alphafold_v6	ok	2	2	0
Q9HCH0	1334	1334	True	False	alphafold_v6	ok	1	1	0
P14651	431	431	True	False	alphafold_v6	ok	1	1	0
P36888	993	993	True	False	alphafold_v6	ok	2	2	0
P27037	513	513	True	False	alphafold_v6	ok	1	1	0
Q8IY81	847	847	True	False	alphafold_v6	ok	3	3	0
Q02363	134	134	True	False	alphafold_v6	ok	3	3	0
P38117	255	255	True	False	alphafold_v6	ok	3	3	0
O95466	1100	1100	True	False	alphafold_v6	ok	7	7	0
Q5T9C9	394	394	True	False	alphafold_v6	ok	0	0	0
Q9NPF5	467	467	True	False	alphafold_v6	ok	2	2	0
P58546	118	118	True	False	alphafold_v6	ok	1	1	0
Q9H0C8	392	392	True	False	alphafold_v6	ok	1	1	0
O14529	1486	1486	True	False	alphafold_v6	ok	0	0	0
J3KS38	197	197	True	False	alphafold_v6	ok	1	1	0
Q5U5Z8	902	902	True	False	alphafold_v6	ok	0	0	0
Q6TDP4	642	642	True	False	alphafold_v6	ok	1	1	0
Q9UKF6	684	684	True	False	alphafold_v6	ok	6	6	0
Q8N7N1	330	330	True	False	alphafold_v6	ok	0	0	0
Q6ZS30	2694	2694	True	False	alphafold_v6	ok	10	10	0
Q9C0D7	883	883	True	False	alphafold_v6	ok	0	0	0
Q9BRK5	362	362	True	False	alphafold_v6	ok	2	2	0
P19397	219	219	True	False	alphafold_v6	ok	3	3	0
Q96EY1	480	480	True	False	alphafold_v6	ok	1	1	0
A0PJK1	596	596	True	False	alphafold_v6	ok	1	1	0
Q8WU67	409	409	True	False	alphafold_v6	ok	3	3	0
O95453	639	639	True	False	alphafold_v6	ok	3	3	0
Q96B33	292	292	True	False	alphafold_v6	ok	1	1	0
P20226	339	339	True	False	alphafold_v6	ok	3	3	0
O14497	2285	2285	True	False	alphafold_v6	ok	8	8	0
Q9H1C3	349	349	True	False	alphafold_v6	ok	1	1	0
Q86WA9	606	606	True	False	alphafold_v6	ok	3	3	0
Q7Z442	2459	2459	True	False	alphafold_v6	ok	1	1	0
Q96S94	520	520	True	False	alphafold_v6	ok	2	2	0
Q9NYG8	393	393	True	False	alphafold_v6	ok	1	1	0
P46094	333	333	True	False	alphafold_v6	ok	1	1	0
P32455	592	592	True	False	alphafold_v6	ok	2	2	0
Q96PN7	1200	1200	True	False	alphafold_v6	ok	1	1	0
Q6P1Q9	378	378	True	False	alphafold_v6	ok	2	2	0
P09237	267	267	True	False	alphafold_v6	ok	0	0	0
O75694	1391	1391	True	False	alphafold_v6	ok	20	20	0
Q13488	830	830	True	False	alphafold_v6	ok	15	15	0
P61371	349	349	True	False	alphafold_v6	ok	1	1	0
Q8N9N5	519	519	True	False	alphafold_v6	ok	2	2	0
Q9Y252	685	685	True	False	alphafold_v6	ok	1	1	0
P06310	120	120	True	False	alphafold_v6	ok	0	0	0
O43776	548	548	True	False	alphafold_v6	ok	4	4	0
Q9BUN8	251	251	True	False	alphafold_v6	ok	2	2	0
Q9Y6B2	187	187	True	False	alphafold_v6	ok	1	1	0
Q9NQC3	1192	1192	True	False	alphafold_v6	ok	9	9	0
Q12789	2109	2109	True	False	alphafold_v6	ok	16	16	0
K7ERF7	542	542	True	False	alphafold_v6	ok	1	1	0
Q16854	277	277	True	False	alphafold_v6	ok	3	3	0
Q9UF12	460	460	True	False	alphafold_v6	partial:1-460	1	0	0
Q86U28	154	154	True	False	alphafold_v6	ok	0	0	0
Q13203	477	477	True	False	alphafold_v6	ok	3	3	0
Q92922	1105	1105	True	False	alphafold_v6	ok	4	4	0
Q9BQ67	446	446	True	False	alphafold_v6	ok	1	1	0
Q96RQ1	377	377	True	False	alphafold_v6	ok	1	1	0
Q15365	356	356	True	False	alphafold_v6	ok	6	6	0
O14880	152	152	True	False	alphafold_v6	ok	1	1	0
Q15013	274	274	True	False	alphafold_v6	ok	1	1	0
Q8TEB9	315	315	True	False	alphafold_v6	ok	2	2	0
Q9BRG1	176	176	True	False	alphafold_v6	ok	1	1	0
Q9NZU5	365	365	True	False	alphafold_v6	ok	1	1	0
Q9HAW0	419	419	True	False	alphafold_v6	ok	0	0	0
Q8IYQ7	743	743	True	False	alphafold_v6	ok	0	0	0
